02/16/2022,◆2月14日（月）～18日（金）ＢＳＰ　午前7時00分～7時15分１０人のお坊さん　※2022年1月に60分の前後編で放送した番組をテーマ…,文化・ライフ,京都テレビ案内 2月17日　京都の大宇宙 東寺 特別編,https://www.kyoto-np.co.jp/articles/-/729464
02/16/2022,仕上げのホワイトチョコにストロベリー、ラズベリー、ブルーベリーの色がにじんでできたパステルカラーが幻想的に映る。艶（あで）やかな姿を目にす…,特集/一日一パン,ショコラベリー＜ブーランジェリー山﨑＞,https://www.kyoto-np.co.jp/articles/-/729235
02/16/2022,北京冬季五輪は１５日、フィギュアスケート女子ショートプログラム（ＳＰ）が行われ、京都両洋高２年の河辺愛菜（木下アカデミー）が、初めて五輪の舞台に立った。第１組の４番目に登場し、転倒があったものの演技をまとめ６２・６９点だった。  　初五輪は幕開け早々に大きな山を迎えた。冒頭、河辺は最大の武器のトリプルアクセル（３回転半）に挑むも、回りきれず転倒。「回りたいという気持ちが強くて（軌道を）内に跳んでしまった」。一筋縄ではいかない。でも後悔はない。すぐに立ち上がり、両手をあげてのルッツ―トーループの連続３回転ジャンプを迷いなく決めた。  　「全日本選手権より緊張はなかった」という。ただ直前の練習で…,特集/北京冬季五輪,フィギュア女子・河辺愛菜「精いっぱいできた」　3回転半はフリーに持ち越し,https://www.kyoto-np.co.jp/articles/-/732330
02/16/2022,民間保育園の監査などを巡る汚職事件で、京都市子ども若者はぐくみ局長が受託収賄の疑いで逮捕されたことを受け、京都府内の福祉団体などでつくる京…,社会,京都市局長逮捕の汚職事件、第三者入れた調査を　福祉団体など申し入れ書,https://www.kyoto-np.co.jp/articles/-/731989
02/16/2022,民間保育園の監査などを巡り、京都市子ども若者はぐくみ局長が受託収賄容疑で逮捕された事件を受け、市は１５日、内部の調査委員会を設置し、中京区…,社会,京都市局長逮捕受け、内部の調査委が初会合　職員12人で構成　,https://www.kyoto-np.co.jp/articles/-/732131
02/16/2022,新型コロナウイルス（国立感染症研究所提供）京都府と京都市は１５日、未就学児～９０歳以上の１３４１人が新たに新型コロナウイルスに感染し、１日当たりでは最多となる７人が死亡したと発表した。重症１人、中等症２６人、他は調査中を除いて軽症か無症状。感染経路不明は１２４３人だった。府内の感染者数は累計で１０万人を超え、１０万２２７人となった。市発表分は死亡４人、感染７０６人。居住地別は京都市６６８人、長岡京市９人、宇治市６人、向日市５人、亀岡市４人、城陽市３人、大山崎町、久御山町、八幡市、京田辺市各１人、滋賀県６人、大阪府１人だった。府発表分は死亡３人、感染６３５人。中丹西地域と丹後地域の児童福祉施設の２カ所で新たなクラスター（感染者集団）が発生した。居住地別は木津川市８１人、亀岡市７９人、宇治市６１人、長岡京市５４人、福知山市４４人、舞鶴市４１人、南丹市３３人、精華町、綾部市各３２人、京田辺市、京都市各２６人、京丹後市２２人、城陽市２１人、向日市２０人、八幡市１６人、京丹波町７人、大山崎町、久御山町、宮津市各６人、和束町４人、井手町、与謝野町各３人、笠置町１人、他府県１１人だった。,医療・コロナ,児童福祉施設２カ所でクラスター　京都の新型コロナ、15日夜発表,https://www.kyoto-np.co.jp/articles/-/732152
02/16/2022,新型コロナウイルスの京都・滋賀の感染状況や相談窓口、予防対策などを随時更新します。,社会,新型コロナウイルスの感染状況と生活情報,https://www.kyoto-np.co.jp/articles/-/230287
02/16/2022,阪急電鉄京都府長岡京市１５日午前９時３５分ごろ、京都府長岡京市友岡４丁目の阪急西山天王山駅で、下りホームから線路に飛び込んだ同市内の女性（４２）が大阪梅田行き特急電車にはねられた。搬送先の病院で死亡が確認された。阪急電鉄によると、京都本線と千里線の上下線計２０９本が最大１時間２６分遅れ、約３万９５００人に影響が出た。,社会,42歳女性、電車にはねられ死亡　阪急西山天王山駅の人身事故,https://www.kyoto-np.co.jp/articles/-/732164
02/16/2022,河辺愛菜北京冬季五輪は15日、フィギュアスケート女子ショートプログラム（SP）が行われ、京都両洋高2年の河辺愛菜（木下アカデミー）が、初めて五輪の舞台に立った。第1組の4番目に登場し、転倒があったものの演技をまとめ６２・６９点だった。第1組を終え、暫定で首位に立った。演技後は「アクセル（3回転半）は、朝は良かったが、直前の練習で周りの人に惑わされ、あまり自分の練習に集中できなかった。それがミスに出ちゃったかなと思う。ルッツを立て直せたのは自信につながる。フリーはもっと勢いをつけて、ミスする不安を考えず、恐れずにいきたい」と話した。,特集/北京冬季五輪,「フリーはもっと勢いつけて恐れずいきたい」　フィギュア女子・河辺愛菜が抱負,https://www.kyoto-np.co.jp/articles/-/732192
02/16/2022,６日に投開票された京都府南丹市議選（定数２０）で落選した平野清久氏（６６）の選挙事務所責任者が１５日、市選挙管理委員会に無効票の点検などを…,社会,1票差で落選の男性、無効票の点検求める　京都・南丹市議選,https://www.kyoto-np.co.jp/articles/-/731951
