11/08/2021,大上翔、長島幸汰、森山飛翔、小山虎汰朗、亀井隆輝、小林典太、福田涼平、大島泰真、倉田渉、本橋尭也、藤原洋斗、小林修市、村上剛琉、古川太一、コーエンモーガン一稀、辻桜児（以上京都成章）宮前翔斗、荒木勝太郎、板野春来、中村優太、羽田賢信（以上京都工学院）河田逸希、山本雄聖（以上洛北）,スポーツ
11/08/2021,ラグビーの全国高校大会京都府予選は７日、宝が池球技場で準決勝が行われ、６連覇を目指す京都成章は４９―０で洛北に快勝し、１８年連続の決勝進出…,スポーツ
11/08/2021,京都府と京都市が１～7日に発表した新規感染は２６人で前週より１２人減った。軽症か無症状の人が多く、死亡者はいなかった。新規感染者は各日５人…,医療・コロナ
11/08/2021,全国高校選手権大会京都府予選は７日、宝が池球技場で準決勝が行われ、６連覇を目指す京都成章は４９―０で洛北に快勝し、１８年連続の決勝進出を決…,スポーツ
11/08/2021,刈り取ったススキを束ねる参加者ら（京都市右京区京北塔町）京都市右京区京北大野町で６日、里山文化に触れる催しがあった。都市部から訪れた小中学生が、かやぶき屋根に使われるススキ刈りを体験し、昔の暮らしを味わった。文化庁の事業として、京都市や京都料理芽生会、京都新聞でつくる「文化の結び」プロジェクト実行委員会の主催。市内の小中学生と保護者の計６０人が参加した。参加者は庄屋を務めた河原林家を訪れ、２０代目当主の河原林成吏さん（７９）からススキを毎年刈って、ふき替えに備えているなどの話を聞いた。その後、同区京北塔町のススキの群生地に移動。長さ約３メートルのススキを鎌で刈り取り、束にしていった。昼食には芽生会が手掛けたさばずしなどの弁当や、丹波の地鶏や京野菜を使ったみそ汁が出された。災いよけの茅（ち）の輪作りをした後、京北地域で正月などに食べる納豆餅を土産に帰路に就いた。嵐山東小６年の女子児童（１２）＝西京区＝は「刈るのは難しかった。みそ汁は地鶏がおいしかった。京北は静かで、また来たい」と笑顔を見せた。実行委副会長の磯橋輝彦・嵐山辨慶（べんけい）社長（５０）は「薄れつつある日本文化の良さを理解してもらう一助になったと思う」と話した。,社会
11/08/2021,◆11月9日（火）ＢＳＰ　午前9時00分～11時15分　▽11月10日（水）ＢＳＰ　午前0時45分～3時00分（※火曜深夜）（再）プレミア…,文化・ライフ
11/08/2021,丹波の佐吉の石仏作家としての歩みを語る磯辺さん（左）＝南丹市園部町竹井・竹井区公民館こま犬の名作を残した「丹波の佐吉」の石仏作家としての側面に光を当てる講演会が６日、京都府南丹市園部町竹井で開かれた。佐吉に詳しい専門家が、仏像の名作を参考にして試行錯誤を重ね、石仏作家としての高みに達した生涯を語った。竹井区と佐吉のこま犬が残る摩気神社が共催し、６０人が出席。佐吉を研究する奈良学園大特別客員教授磯辺ゆうさん（７２）＝奈良県＝が講師を務めた。磯辺さんは、１８１６年に兵庫県で生まれた佐吉が４７歳の時に手掛けたとされる三重県の准胝（じゅんてい）観音像について「軟らかい表情で、内面からにじみ出るものがある」と評価。前の作品にあった硬さが取れているとした。京都市右京区の広隆寺の弥勒菩薩半跏思惟（みろくぼさつはんかしい）像などに似た作品を残していることから「試行錯誤し、失敗もしながら、作家として大飛躍した」と述べた。出席した園部町の男性（６７）は「味わいが出る領域に佐吉がたどり着く過程が分かった」と話した。,社会
11/08/2021,住友家伝来の茶道具が展示された会場（５日、京都市左京区・泉屋博古館）住友家の当主が収集し、大切に受け継いできた茶道具を一堂にそろえた展覧会「伝世の茶道具―珠玉の住友コレクション―」（京都新聞など主催）が６日、京都市左京区の泉屋博古館で始まった。１５代当主友純（ともいと）（１８６４～１９２６年、号・春翠（しゅんすい））を中心に、５代友昌（１７０５～５８年）、１２代友親（ともちか）（１８４３～９０年）が集めた約９０点を展示する。小井戸茶碗「六地蔵」は、小堀遠州が京都の六地蔵で見いだしたことが銘の由来とされる。収集したものの披露することなくこの世を去った友親を思い、友純が友親の追善茶会で使った。茶会に向け、「六地蔵」にふさわしいものをとそろえた茶道具も並ぶ。裏千家十一代玄々斎が友親の家督相続を祝い贈った茶杓や、八代又玄斎が友昌にあてた茶杓の添文などからは、家元との交遊を知ることができる。修復を経て美しくよみがえった釜や仕覆（袋）も見どころとなっている。１２月１２日まで。有料。,社会
11/08/2021,京都新聞社は先月３１日に投開票された衆院選の世論調査で来年に任期満了を迎える京滋両知事の支持率も調べた。,社会
11/08/2021,※市外局番がない場合は「０７５」です　認知症介護家族のつどい　１１月２１日後１時半、京都市中京区烏丸通丸太町下ルのハートピア京都。看護師や…,文化・ライフ
11/08/2021,飲食店などが並ぶ通りでごみを拾う参加者たち（京都市中京区）街のごみ拾いをスポーツ感覚で楽しむイベントが６日、京都市中京区などで開かれた。参加者は決められたエリア内を歩き、時間内にどれだけごみを拾えたかを競い合った。衣料品店ユニクロとごみ拾いをスポーツとして取り組む活動を広める一般社団法人「ソーシャルスポーツイニシアチブ」の主催。競技はポイント制で、同じ重さでも五つに分別されたごみごとにポイントが異なる。この日は、地域住民やユニクロの従業員ら５０人が参加。２、３人で一組のチームになり、烏丸―花見小路通、御池―四条通の範囲内のどの辺りで拾うかなど作戦を練った後、袋とはさみを持って競技に取り組んだ。３０分の時間制限がある中、チーム内で「あっちに吸い殻があった」などと声を掛け合いながら、懸命に拾っていた。,社会
11/08/2021,京都新聞社は先月３１日に投開票された衆院選の世論調査で、京都府内を通る北陸新幹線の敦賀－新大阪延伸計画などについて、府内と滋賀県内の有権者…,社会
11/08/2021,ラグビーの全国高校大会京都府予選は７日、宝が池球技場で準決勝が行われ、６連覇を目指す京都成章は４９―０で洛北に快勝し、１８年連続の決勝進出…,スポーツ
11/08/2021,養殖業者から聞いた。体をぼろぼろにして帰ってきた姿は美しい―。今の時期、京都府北部の由良川を上るサケの話である▼日本海側で遡上（そじょう）…,社会
11/08/2021,遊休農地を活用して畑やカブトムシの飼育場を整備した「ぽれぽれらんど」。運営に取り組む野村さん（左）と武田さん＝京田辺市天王ブトムシの飼育場で幼虫を掘り出す子ども子どもたちが自然の中で自由に遊ぶ機会をつくろうと、元教員の男性２人が中心となり、京都府京田辺市内の農地で農業体験や自然学習といったイベントを開いている。口コミで参加者の輪が拡大。男性たちは「コロナ禍でも萎縮せず、自然や生き物とのふれあいを楽しんでほしい」と期待する。野村治さん（６６）＝同市大住＝と武田好弘さん（６７）＝京都市南区＝。いずれも山城地域の学校で教員を長年勤めてきた。昨年春、感染拡大で自粛ムードが広がる中、「何かできないか」と考えていたという野村さん。たまたま知り合いから京田辺市天王の農地の利用について提案を受けたことを契機に、元同僚の若手教師らと一緒に家庭菜園を作ることになり、５月から手入れを始めた。「ぽれぽれらんど」と名付け、当初は仲間内で野菜や果樹の栽培などを楽しんでいた。夏ごろ、藍染め体験や昆虫採集を企画すると地域内外から多数の親子が参加。生き生きとした子どもや喜ぶ親の様子に、企画を充実させて幅広く参加者を受け入れることにした。理科が専門の野村さんと技術家庭科を担当していた武田さん。それぞれの得意分野を生かして企画を考えるとともに、ウッドデッキなど設備を整えてきた。サツマイモ収穫や惑星観測など、月１回程度で多彩な催しを開催。参加者でつくるＳＮＳ上のグループの登録者は１５０世帯・個人まで増えたという。野村さんは「野外での実体験で子どもの学びが深まり好奇心を育む」と話し、武田さんも「体験を通して成長する子どもの様子に元気をもらえる」と目を細める。問い合わせは野村さんメールｎｏｍｕｒａ．ｏｓａｍｕ．８４ｃ＠ｓｔ．ｋｙｏｔｏ－ｕ．ａｃ．ｊｐ,社会
11/08/2021,サッカーの全国高校選手権京都大会は７日、たけびしスタジアム京都で準決勝２試合が行われた。初優勝を目指す京都共栄は、２連覇中の京都橘に１―０…,スポーツ
11/08/2021,サッカーの全国高校選手権京都大会は７日、たけびしスタジアム京都で準決勝２試合が行われた。初優勝を目指す京都共栄は、２連覇中の京都橘に１―０で競り勝った。３年ぶりの頂点を狙う東山は６―０で桂に大勝した。  　チーム一体となってゲームプランを完遂し,スポーツ
11/08/2021,去る１０月２日、東大寺法華堂に保存されている天平年間（７２９～７４９年）制作の執金剛神立像（しゅこんごうしんりゅうぞう）が、新しく彩色され…,特集/プレミアムコラム
11/08/2021,７日、ヤマハスタジアムなどで１１試合を行い、２位の京都サンガＦＣは０―１で首位の磐田に敗れて、今節でのＪ１昇格は持ち越しとなった。６試合ぶりの黒星となり、勝ち点は７８のままで２位。磐田は同８３とした。３位長崎と４位甲府が勝って、それぞれ同７１と同７０。  　前半は互いに引き締まった守備で,特集/京都サンガ応援特集
11/08/2021,男子第７２回、女子第３８回の京都府高校駅伝が７日、丹波自然運動公園陸上競技場を発着する男子７区間４２・１９５キロ、女子５区間２１・０９７５キロで行われ、男子は洛南が２時間５分２４秒の大会新で７年連続２８度目の優勝を果たし、全国高校駅伝（１２月２６日・京都市）の出場を決めた。女子は立命館宇治が１時間９分３０秒で３４年連続３６度目の優勝を飾り、３３年連続の全国出場を決めた。,スポーツ
11/08/2021,男子第７２回、女子第３８回の京都府高校駅伝が７日、丹波自然運動公園陸上競技場を発着する男子７区間４２・１９５キロ、女子５区間２１・０９７５…,スポーツ
