11/03/2021,特別企画展「ＳＨＯＫＵＮＩＮ　Ｐａｓｓ／ｐａｔｈ」（茶筒・木工芸など）　１１月６日～２０２２年１月２３日前９時～後５時、左京区岡崎成勝寺町…
11/03/2021,※市外局番がない場合は「０７５」です□１１月４日掲載　昭和演歌とＪ―ＰＯＰの会「日本のぶるうす」　１１月６日後２～４時、京都市下京区西木屋…
11/03/2021,感謝状を受け取る幸山美優さん（京都府京田辺市興戸・田辺署）特殊詐欺を未然に防いだとして、京都府警田辺署は、京都中央信用金庫田辺駅前支店（京田辺市田辺中央）と、同店に勤務する幸山美優さん（２６）と竹村宣行さん（６０）に感謝状を贈った。同署によると９月下旬、同支店を訪れた６０代女性が「還付金を受け取るために京田辺市のコールセンターの電話番号が知りたい」と、受付をしていた幸山さんに尋ねた。幸山さんと竹村さんは詐欺を疑って田辺署へ通報した。女性は、市役所職員を名乗る男から自宅へ電話があり、「払いすぎた介護保険料が戻ってくる」などと言われ、支店へ行くよう指示されたという。幸山さんは「本当にこういうことがあるんだと思った。気を引き締めたい」と話し、竹村さんは「『コールセンター』で怪しいと思った。被害がなくて何よりです」と語った。
11/03/2021,感謝状を渡される京都銀行木津支店の行員ら（京都府木津川市木津・木津署）特殊詐欺被害を未然に防いだとして、京都府警木津署は、京都銀行木津支店（木津川市木津駅前）支店長代理の福田淳子さん（４０）、行員の池田真由美さん（４９）、同支店へ感謝状を贈呈した。同署によると８月１２日、７０代女性が支店に「２４００万円の宝くじが当たった」と相談に訪れ、福田さんと池田さんが女性のスマートフォンに送られてきたメールを見ると、当選金を振り込むため口座の手続きをするよう指示が書かれていた。２人は女性が宝くじを購入していなかったことを確認し、詐欺被害の恐れがあると判断して警察に連絡した。福田さんと池田さんは「当選金を振り込むというのは、明らかに詐欺だと分かった」「未然に防げて良かった」などと語った。
11/03/2021,中止された三重国体のソフトテニスの代替大会が、このほど三重県鈴鹿市で行われ、成年女子は京都が優勝した。　成年女子には１４チームがエントリー…
11/03/2021,プロゲーマーや愛好家らが参加した「ｅスポーツ」の大会がこのほど、京都府亀岡市追分町のサンガスタジアム京セラなどであった。参加者は専用施設や…
11/03/2021,京都府八幡市は、新型コロナウイルスワクチンの接種率が低い１２～２９歳の若年層向けに集団接種を実施している。　市によると、１０月１０日時点で…
11/03/2021,今夏のインターハイ（ＩＨ）陸上男子で、洛南が２年越しの総合連覇を果たした。軸となる選手が実力を発揮して仲間同士の意思疎通を高め、優勝３種目…
11/03/2021,魚の胃袋に詰まっていたという微細な石の粒々を写真で見た。えらに入って呼吸困難になった魚もいるらしい。沖縄などの海岸に押し寄せた大量の軽石が…
11/03/2021,大規模小売店舗立地法に基づき、京都市が公告・縦覧する届け出によると、食品スーパー大手「ライフ」を展開するライフコーポレーション （大阪市）…
