11/04/2021,松野博一官房長官は4日の記者会見で、地域的な包括的経済連携（RCEP）協定が2022年1月に発効する見通しとなったことについて「日本と地域の経済成長に寄与する」と歓迎する意向を表明した。松野氏は「世界の成長センターであるこの地域とのつながりがこれまで以上に強固になる」と説明した。同協定を通じて「ルールに基づく経済秩序の形成や参加国のルール順守に主導的役割を果たしていく」と語った。,政治
11/04/2021,中国の国営放送機構、チャイナ・メディア・グループ（CMG）は、資生堂や富士フイルムホールディングス、小林製薬の商品を、ライブ配信を活用した電子商取引（EC）を通じて中国国内で販売する。映像で商品を解説して販売するライブコマースは若者を中心に中国で急速に浸透している。販路を広げたい日本企業と、ビジネス上での接点を目指す中国側の思惑が一致した格好だ。第1弾として、6日の午後9時（中国時間）から3時間、各社の商品を売り込むライブ映像を配信する...,アジアBiz
11/04/2021,自民党の茂木敏充幹事長は4日、就任の記者会見を開いた。要旨は次の通り。【冒頭発言】衆院選は国民から大きな信任をいただいた。期待にしっかりと応えていかなければならない。優先的に取り組むことが今の時点で3点ある。まずは新型コロナウイルスからの回復だ。早急に大型経済対策をとりまとめ、補正予算の早期成立・執行でコロナの影響を受ける家計や事業者への支援、景気回復をはかる。党改革を進める。国民との距離を縮め、国民が期待する政策の実現で信頼をさらに高める。多様な人材の活用により党内を活性化させる。党役員の任期制限など人事のあり方やガバナンスといった近代政党としてのルールづくりを検討する。来夏の参院選の勝利に向けた準備や態勢づくりをしっかりやる。【党改革】――来年の参院選までに取りまとめますか。おそらく参院選を待つことなく、もっと早い段階でできるものは実行する。できれば全体像も示す。「確実に実行した」「自民党は変わった」という姿を示すのが極めて重要だ。成果が出るには若干時間がかかる改革もある。例えば女性がさらに活躍できる党づくりは来年からすべて成果が出るかというと、なかなかそうならない。目標や考え方を示しながらしっかりひとつひとつやっていく。【経済対策】――自公で主張に違いがある給付金をどう取りまとめますか。自公合意の上で大型の経済対策を打つのは政権で合意している。しっかりと議論することで内容の濃い充実した対策をつくりたい。,政治
11/04/2021,カジュアル衣料のライトオンは4日、外部から不正なアクセスを受け顧客の個人情報24万7600人分が流出したと発表した。流出した情報はライトオンのネット通販や店舗の会員登録に使う氏名、電話番号、住所、生年月日、性別、メールアドレスといった個人情報。クレジットカード情報は含まれていないとしている。10月27日にネット通販サイトへの不正アクセスを確認し、個人情報が流出したことが判明したという。4日時点では個人情報の不正流用などの被害は確認していない。今後、セキュリティーの強化などの対策を徹底することなどで、再発防止に努めるとしている。,小売り・外食
11/04/2021,関西スーパーマーケットが10月29日に開いた臨時株主総会で、エイチ・ツー・オーリテイリング（H2O）傘下の食品スーパーとの経営統合に関する株式交換議案は、議決権数にして46個の僅差で可決されたことが4日、分かった。関西スーパーを巡ってはオーケー（横浜市）も買収する意向を示していた。H2O側とオーケーの両方と取引する食品卸の一部などが反対や棄権の票を投じた。関西スーパーが同日、関東財務局に提出した臨時報告書で明らかにした。株式交換議案の可決には、出...,株主総会
11/04/2021,日本年金機構が発注した「ねんきん定期便」などの作成業務の談合問題で、公正取引委員会は4日、トッパン・フォームズや共同印刷など二十数社に排除措置命令や課徴金納付命令の処分案を通知した。関係者への取材で分かった。課徴金の総額は約14億円。関係者によると、ねんきん定期便や年金の振込通知書などの作成、発送に関する一般競争入札で、受注業者や受注量を事前に決めていた疑いがある。公取委は2019年10月、独占禁止法違反（不当な取引制限）の疑いで立ち入り検査し実態解明を進めていた。各社からの意見聴取などを経て処分内容を決定する。〔共同〕,社会・調査
11/04/2021,自民党の竹下派で会長代行を務める。外相や経済財政・再生相、政調会長などの要職を歴任してきた。今回の衆院選では街頭演説ののぼりに「日本のリーダーへ」の文字を掲げた。経財相時代に日米貿易交渉を手がけ「タフネゴシ...,政治
11/04/2021,【NQNロンドン】4日午前のロンドン株式市場で、FTSE100種総合株価指数は小幅高で推移している。英国時間10時時点では、前日の終値に比べ17.11ポイント（0.2%）高の7266.00だった。構成銘柄の6割近くが上昇している。英イングランド銀行（中央銀行）の金融政策委員会の結果公表を前に様子見ムードが広がり、上値を追う動きは限られている。原油相場の回復を受けて石油株が買い戻されている。通信のBTグループやスミス・アンド・ネフューなど医療関連株も上げている。スーパーマーケットのセインズベリーと産業用ソフトウエアのアヴィバグループの下げが目立つ。,ロンドン株式相場
11/04/2021,韓国財閥7位のハンファグループが再生可能エネルギー事業を成長戦略の軸に据える。10月末にフランスの開発会社を7億2700万ユーロ（約960億円）で買収し、欧州での発電所建設に参画する。ハンファが手掛ける太陽光パネルは中国勢が上位を占めるものの、欧米では中国製品を敬遠する動きが表面化している。間隙を突く形で欧米での需要拡大を取り込む。再生エネ専門の開発会社、RESフランスの買収を完了した。仏を中心に欧州で5ギガワット分の発電所プロジェクトの事業権を保有する同社から案件を引き継ぐ。RESのノウハウも生かし、欧州での太陽光や風力発電所の受注を獲得する狙いだ。再生エネ発電所の建設は司令塔の開発会社が大まかな設計を請け負い、EPC（設計・調達・建設）事業者にパネルなどの機材を発注するのが一般的だ。上流の開発会社を買収し、自社製の太陽光パネルの納入先確保にもつなげる。RESは風力発電の建設・運営も手掛けるため、事業領域を広げられると判断した。再生エネ事業を率いるハンファソリューションズQセルズ部門の金熙喆（キム・ヒチョル）社長は「仏は成長性が高いものの、新規参入が難しい市場だ。買収を機に欧州での再生エネ発電所建設において一定の地位を確保する」と意気込む。欧州連合（EU）の行政を担当する欧州委員会は、2030年までに再生エネの比率を65%に引き上げる目標を打ち出した。特に原発大国の仏は現時点でこの比率が22%にとどまるため、太陽光や風力発電の成長余地が大きいとみられる。ハンファグループは12年にドイツの太陽光パネル大手、Qセルズを買収し、世界大手の一角に躍り出た。20年には複数の発電システムを連結させて仮想的な巨大発電所として運営できるソフトウエアを開発する米国のスタートアップ企業を買収するなど、太陽光事業に注力してきた。太陽光パネルは中国勢が10年代前半、生産能力を一気に高めた経緯がある。現在の世界シェアは首位ロンジ・ソーラー、2位ジンコソーラー、3位トリナ・ソーラーと中国勢が価格競争力を武器にずらりと上位に並ぶ。中国企業が7割程度のシェアを占め、ハンファは約6%の6位にとどまる。ここに来て風向きが変わりつつある。今春には米政府が中国・新疆ウイグル自治区にサプライチェーン（供給網）を持つ企業への規制強化を検討すると明らかにした。太陽光パネルの主要素材のポリシリコンは同地域への依存度が高く、中国メーカーが米国に輸出できなくなる可能性もある。米国はバイデン政権が脱炭素を掲げ、再生エネの導入を急いでいる。エネルギー省が全発電量に占める太陽光発電の比率を35年までに40%に引き上げられる（現在は3%程度）との試算を公表し、今後パネル増設が進むとの期待は大きい。ハンファは9月、テキサス州で24万人分の家庭用電力を賄える太陽光発電所を竣工し、米国でも営業攻勢を強めている。韓国メリッツ証券は「米国の政策はハンファにとって大きなチャンスだ。中国製素材の使用規制の恩恵もある」と分析する。ハンファは19年には米ジョージア州で太陽光パネルのモジュール工場を稼働させ、米国の国産化政策も追い風となる。さらにハンファはM&A（合併・買収）や工場投資の原資として約6000億円の資金を確保した。有償増資で1兆3500億ウォンを調達し、政府系の韓国産業銀行から再生エネ推進の枠組みで5兆ウォンの融資枠を得た。ハンファは化学を祖業として防衛産業や金融、流通サービスに事業領域を広げてきた。ただ内需中心のため、長期的に成長するためには海外展開が課題だった。欧米を中心に世界各国が一斉に脱炭素にカジを切るなかで、M&Aをテコに再生エネ分野で海外比率を高める戦略を描いている。（ソウル=細川幸太郎、東京=柘植衛）,カーボンゼロ
11/04/2021,【NQNロンドン】4日午前のロンドン外国為替市場で、英ポンドは対ドルで下げている。英国時間11時半時点では、前日16時の時点に比べ0.0020ドルのポンド安・ドル高の1ポンド=1.3630～40ドルだった。英国時間の昼すぎに英イングランド銀行（英中銀）の金融政策委員会の結果を控えて値動きは限定的となっている。ユーロも対ドルで下落し、0.0030ドルのユーロ安・ドル高の1ユーロ=1.1550～60ドル。朝方からユーロ売り・ドル買いが優勢で推移している。円は対ドルで上昇している。20銭円高・ドル安の1ドル=113円80～90銭となっている。英株価指数のFTSE100種総合株価指数は11時半時点で、前日の終値に比べ0.1%高。英中銀の金融政策発表を前に積極的な売買は見送られている。原油高を受けて石油株が上昇している。アナリストが投資判断と目標株価を引き下げた産業用ソフトウエアのアヴィバグループは安い。他の欧州各国の主要株式相場は総じて高い。欧州主要600社の株価指数であるストックス600は前日比0.5%高だった。ロンドン原油市場（ICEフューチャーズ）で北海ブレント先物相場は1バレル83.53ドル付近に上昇。ロンドン地金市場協会（LBMA）の金価格は1トロイオンス1778.35ドル前後に上げ、ロンドン金属取引所（LME）で銅先物相場も高くなっている。,
11/04/2021,【シンガポール=中野貴司】日中韓や東南アジア諸国連合（ASEAN）各国など15カ国が参加する地域的な包括的経済連携（RCEP）協定発効のメドがついたことで、アジアの通商交渉の焦点は中国と台湾が加盟を申請する環太平洋経済連携協定（TPP）に移る。同時に中国の動向が見逃せないもう一つの貿易協定がある。シンガポール、ニュージーランド（NZ）、チリが参加する「デジタル経済パートナーシップ協定（DEPA）」...,東南アジア
11/04/2021,トヨタ自動車は4日、2022年3月期の業績予想を引き上げ、連結純利益（国際会計基準）が前期比11%増の2兆4900億円になりそうだと発表した。従来予想を1900億円上回り、過去最高益だった18年3月期（2兆4939億円、当時は米国会計基準）と同等の高水準となる。合わせて1500億円を上限とする自社株買いや、9月末の配当を120円（株式分割を考慮すると24円）と、前年同時期より15円（同3円）増配することも発...,業績ニュース
11/04/2021,【ロンドン=篠崎健太】英イングランド銀行（中央銀行）は4日発表した金融政策委員会の声明で、景気が想定通りに推移すれば「物価上昇率を2%の目標へ持続的に戻すため、今後数カ月で政策金利の引き上げが必要になる」と表明した。供給制約やエネルギー高を受けて物価見通しを大きく上方修正し、インフレ警戒を鮮明にした。今回は政策金利を過去最低の年0.1%に据え置いたが、近い将来の引き締め転換を事実上予告した。政策金利の現状維持は2日まで開いた金融政策委で、投票権をもつ9人のうちベイリー総裁を含む7人の賛成多数で決めた。ラムスデン副総裁とソーンダース政策委員は反対し、0.15%引き上げて0.25%にするよう求めた。国債や社債を市場から買い入れる量的緩和策については、購入枠の上限を8950億ポンド（約140兆円）で維持することを6対3の賛成多数で決めた。3人は新規買い入れをすぐ止めるべきだと主張した。即時停止を求める委員は前回の9月から1人増えた。残高は年末にも上限に達する見込みで、その後は再投資して規模をしばらく保つ。近く利上げが必要との見方に傾いたのはインフレが想定より定着する恐れが増したからだ。英消費者物価指数（CPI）の上昇率は9月まで2カ月続けて3%を超えた。新型コロナウイルス関連の規制緩和による経済活動の再開で需要回復が進むなか、部品や人手不足などの供給制約が強まり、天然ガスや石油などエネルギー価格の高騰が進んだ影響が大きい。今回はCPI上昇率が10月に4%弱、11月に4.5%へそれぞれ上がり、22年4月にピークの5%程度になるとの予測を示した。エネルギーや食品などの値上がりを織り込み、9月時点の「21年10～12月に4%をやや上回る」からさらなる上方修正を迫られた。22年後半からは供給制約が和らぎ、CPI上昇率も伸び悩むとみている。ただし向こう2年にわたり「2%をやや上回る」との見方を示した。これは政策金利が足元の金融市場の予想通り、22年末にかけて1%まで引き上げられることを前提したもの。仮に政策金利を現状にとどめ続ければ、向こう2年のCPI上昇率は2.8%になると推計した。イングランド銀は政府から2%のインフレ目標を課されている。議事要旨によると、利上げを求めた2委員は雇用情勢の堅調さなどを挙げ「現状維持すれば中期的な予想物価上昇率がさらに高まる」との懸念を示した。大方の委員は金融引き締めの見送りに投票したが、これは新型コロナの一時帰休支援制度が9月末で終わった影響の評価を待つ必要があると判断したためだ。経済が見通し通りなら数カ月以内に利上げが必要だと「委員会で判断した」としており、現状維持に投票した委員も近く引き締めるべきだとの考えを共有したもようだ。英経済には供給制約やエネルギー価格高騰の影が広がっている。英国の天然ガス価格は10月上旬にかけて急騰し、年初来で一時5倍を超えた。イングランド銀は最新見通しで供給制約を踏まえ、22年の英実質国内総生産（GDP）の予想を前年比6%増から5%増へ引き下げた。22年1～3月期にもコロナ禍前の水準に戻すとみている。イングランド銀は20年3月、新型コロナの感染急拡大を受けて、2度の臨時決定で政策金利を0.75%から過去最低の0.10%まで引き下げていた。一時帰休制度の終了が雇用情勢に大きく響かなければ、日米欧の主要中銀でコロナ禍後で初の利上げに転じる公算が大きくなった。,金融政策
11/04/2021,東レは4日、自動車のエアバッグに使うナイロン66の原糸と基布を12月出荷分から20%前後値上げすると発表した。原料のアジポニトリルが石油化学メーカーの生産停滞を背景に高騰しているためだ。同社は3月にも、ナイロン66糸を1キログラム20円値上げすると表明していた。3月以降も原料の上昇が続いているため、再び値上げする。アジポニトリルをめぐっては...,商品ニュース
11/04/2021,神戸市北区で2017年7月、祖父母や近隣住民ら5人を殺傷したとして殺人や殺人未遂などの罪に問われた無職の男性被告（30）の裁判員裁判の判決で神戸地裁（飯島健太郎裁判長）は4日、「被告は統合失調症の圧倒的な影響下で心神喪失状態だった疑いがある」として無罪を言い渡した。求刑は無期懲役だった。公判で被告は、5人を殺傷したとする起訴内容については「間違いない」と認めた。その上で弁護側は「統合失調症は重度で心神喪失状態だった」と無罪を主張した。検察側は「完全責任能力があれば死刑を選択すべき事案だが、統合失調症で善悪の判断や行動を制御する能力が低下した心神耗弱状態だった」として無期懲役を求刑していた。判決公判の冒頭、飯島裁判長は判決理由を関係者に説明したいなどとして、主文の言い渡しを後回しにした。被告は17年7月16日、神戸市北区の自宅で同居する祖父（当時83）と祖母（同）を包丁で突き刺すなどして殺害。母親（57）を金属バットで負傷させた後、近くに住む女性（当時79）を殺害し、別の女性（69）にもけがをさせたとして起訴された。刑事責任能力については刑法39条で、心神喪失者の行為は罰しないとし、心神耗弱者は刑を減軽すると定められている。〔共同〕,事件・司法
11/04/2021,米国の国際的な映像業界団体、モーション・ピクチャー・アソシエーション（MPA）は4日、日本国内からの海賊版サイトの閲覧数が月間で約6億回に達し、コロナ禍前の2倍に増えたとする調査結果を発表した。大手サイト「漫画村」が猛威をふるった2018年の数字を大きく上回る。とりわけ漫画の閲覧は9倍近く増えており、放置すれば出版業界に大きな被害を与えかねない。調査はMPAから委託を受けた、電気通信大学の認定ス...,ネット・IT
