12/08/2021,大阪府は8日、新型コロナウイルスの新たな感染者を13人確認したと発表した。新たな死者は確認されなかった。,社会・調査,大阪府、8日の新規感染13人　新型コロナ,https://www.nikkei.com/article/DGXZQOUF0820F0Y1A201C2000000/
12/08/2021,岸田文雄首相は8日、衆院本会議の代表質問で賃上げした企業に適用する優遇税制を「抜本的に強化する」と述べた。具体策として法人税の税額控除率を「大企業で最大30%、中小企業で最大40%、大胆に引き上げる」と正式表明した。自民党の茂木敏充幹事長への答弁。政府が与党の税制調査会に示し近くまとめる2022年度与党税制改正大綱に盛り込む。現在大企業向けの控除率は最大20%、中小企業は最大25%となっている。首相は18歳以下への10万円相当の給付に関し全額現金での対応も認める考えを示した。「（5万円相当は）クーポンを原則検討いただきたいが自治体の実情に応じて現金でも可能とする」と語った。クーポンの形で支給すると事務費がかさむとの立憲民主党の泉健太代表の指摘に答えた。新型コロナウイルスワクチンの3回目の接種前倒しにも言及した。「できるだけ早期に優先度に応じて前倒しの範囲や方法を示したい」と話した。既存のワクチンの新たな変異型「オミクロン型」への効果を見極める意向も示した。泉氏は中国などを念頭に人権侵害に関わった他国の高官らに制裁を科す「日本版マグニツキー法」制定の必要性を訴えた。首相は「超党派での議論をよく見守り、これまでの日本の人権外交を踏まえて引き続き検討していく」と主張した。台湾情勢については「台湾海峡の平和と安定は日本の安全保障はもとより国際社会の安定にとっても重要だ」と指摘。「台湾を巡る問題が平和的に解決されることを期待し関心を持って注視する」と強調した。10月の衆院選後初の国会論戦で、立民の泉氏が11月末の代表就任後初めて首相への質問に立った。,政治,首相、法人税控除「中小で最大40%」　賃上げ税制で表明,https://www.nikkei.com/article/DGXZQOUA086VZ0Y1A201C2000000/
12/08/2021,「（温暖化ガスの排出を実質ゼロにする）カーボンニュートラルに向け何か取り組んだことはありますか」。今秋、ミクニ機工（愛知県みよし市）の寺師稚人社長は、打ち合わせで納品先が発したひと言にドキリとした。同社は、金属の熱処理炉用の器具を設計しており製造は外注だ。自動車関係の工具生産に主に使われる。打ち合わせでのやり取りは「要求」ではなく「問い合わせレベル」だったが、カーボンニュートラルの波が身近に迫っ...,中部,「CO2排出量で選別される」自動車関連の中小、身構え,https://www.nikkei.com/article/DGXZQOFD075440X01C21A0000000/
12/08/2021,クラウド関連事業を手がけるテラスカイは8日、企業のデジタルトランスフォーメーション（DX）を推進する人材の育成サービスを始めると発表した。IT（情報技術）の知識やスキルのない人材に対し、DXに必要な知識や計画の立て方、社内要員によるシステム開発の仕方などを教育する。テラスカイは人材育成サービスを機に、システムの導入支援サービスなどの売り上げにつなげたい考えだ。プログラミング不要でソフトを開発できるノーコード開発ツールを使って実習し、社内要員だけでDXの企画からシステム開発までできるようにする。受講内容は企業の要望に従ってカスタマイズできる。料金は個別に見積もるが数十万円程度から。2023年2月までに30社への提供を目指す。,ネット・IT,テラスカイ、企業向けにDX人材の育成サービス,https://www.nikkei.com/article/DGXZQOUC0885F0Y1A201C2000000/
12/08/2021,丸谷　明夫氏（まるたに・あきお=元全日本吹奏楽連盟理事長）12月7日、すい頭部がんのため死去、76歳。告別式は近親者で行う。大阪府立淀川工科高（旧淀川工業高）で長年にわたり吹奏楽部の指導を続け、「吹奏楽の甲子園」とも呼ばれる全日本吹奏楽コンクール高校の部で最優秀の「金賞」を30回以上獲得する実力校に育て上げた。〔共同〕,,丸谷明夫氏が死去　元全日本吹奏楽連盟理事長,https://www.nikkei.com/article/DGXZQOUF083A20Y1A201C2000000/
12/08/2021,百貨店の撤退などで空洞化が続くJR水戸駅北口の商業ビルを、コンピューター対戦ゲームのeスポーツを核とした施設で活性化する試みが動き出した。IT（情報技術）企業のアプリシエイト（水戸市）が2022年2月をメドに開業する。高校生らを呼び込み、eコマース（電子商取引）などにも対応したIT発信拠点に育てる。同社が新施設を開業するのは水戸駅北口の「マイムビル」。核テナントの丸井水戸店が18年9月に地上2...,茨城,水戸駅前の顔にeスポーツ施設　地元IT企業、22年2月開設,https://www.nikkei.com/article/DGXZQOCC043850U1A201C2000000/
12/08/2021,JX金属は8日、スマートフォン向け銅箔や半導体向け先端材増産へ480億円投じると発表した。年産能力は2020年度比で銅箔が25%、半導体向け素材が80%増える。新工場を茨城県日立市に2カ所設けるほか、既存の磯原工場（同県北茨城市）でも増産する。半導体では大手の米インテルや台湾積体電路製造（TSMC）が増産計画を相次いで発表しており、長期的な需要増に応える。半導体向けは薄い金属膜をつくる材料となる...,環境エネ・素材,JX金属、半導体や銅箔向け先端材に480億円投資,https://www.nikkei.com/article/DGXZQOUC0829J0Y1A201C2000000/
12/08/2021,NTTドコモとメドレーは、メドレーが開発したオンライン診療システム「クリニクス」を共同運営すると発表した。ドコモ店舗のスマホ教室でオンライン診療アプリの利用を促すほか、同社の顧客ID「dアカウント」との連携も進める。ドコモとメドレーは21年4月に資本業務提携を結んでおり、両社で普及を促す取り組みを進めてきた。新型コロナウイルス新規感染者数が全国で1日2万人を超えていた8月には、自宅療養する患者と医師を予...,スタートアップ,ドコモとメドレー、オンライン診療システムを共同運営,https://www.nikkei.com/article/DGXZQOUC082610Y1A201C2000000/
12/08/2021,新型コロナウイルスの変異型「オミクロン型」の出現に伴い、世界各国の政府は先週、国境管理を強化し、ワクチン接種を加速させ、対人距離の確保を改めて呼びかけた。だが、中国東北部の港湾都市、遼寧省大連市では、当局が一部地域の感染リスクを「中位」から「低位」に変更した。中国の医療関係者や専門家は、こうした対照的な状況について、何としてもウイルスを完全に抑え込む政府の「ゼロコロナ」政策が、少なくとも2億人の...,新型コロナ,[FT]中国製ワクチンの効果に疑念　内外で高まる不安の声,https://www.nikkei.com/article/DGXZQOCB081E30Y1A201C2000000/
12/08/2021,内閣府が8日発表した11月の景気ウオッチャー調査(街角景気)は、3カ月前と比べた現状判断指数(DI、季節調整値)が56.3と前月比0.8ポイント上昇した。3カ月連続の改善で、2005年12月(57.5)に次ぐ過去2番目の高水準になった。新型コロナウイルスの感染が落ち着き、景気の持ち直しの実感が強まった。調査期間は11月25～30日。内閣府は基調判断を「新型コロナウイルス感染症の影響は残るものの、持ち直している」に引き上げた。これまでの「緩やかに持ち直している」から「緩やかに」の文言を削った。現状判断DIが上昇したのは人出の戻りが大きい。「来客数が回復しており、衣料品や服装品などの販売量が上がっている」(北陸のショッピングセンター)、「新規受注が増加しており、ビジネス需要も動き出している」(四国の旅行代理店)といったコメントが多かった。2～3カ月後の先行き判断指数は前月より4.1ポイント低い53.4と、3カ月ぶりに低下した。新たな変異ウイルス「オミクロン型」による感染拡大を不安要素にあげて「景気の先行きは不透明だ」(四国の輸送業)との声が相次いだ。「値上げが景気に悪影響をもたらす」(北関東の衣料品専門店)などと原材料価格の高騰に下振れリスクとして言及する事業者も目立った。,経済,11月の街角景気、過去2番目の高水準　新変異型に懸念も,https://www.nikkei.com/article/DGXZQOUA086N60Y1A201C2000000/
